full_text,sentiment
Kolaborasi yang mantul untuk masa depan energi bersih Indonesia. Good job! Pertamina dan Grab Sepakat Perkuat Ekosistem Kendaraan Listrik https://t.co/gVpklxEUUd #EnergizingYou #EnergizingYourFuture,positive
Pertamina dan Grab Sepakat Perkuat Ekosistem Kendaraan Listrik Wah keren nih semoga kerjasama ini berjalan dengan lancar https://t.co/2Ci06WTzZ9,positive
Pertamina dan Grab Sepakat Perkuat Ekosistem Kendaraan Listrik mantap good job https://t.co/wzD8LEOgzH,positive
Wow Pertamina dan Grab Sepakat Perkuat Ekosistem Kendaraan Listrik. Semangat utk kerjasama baiknya https://t.co/V723gpkwD1,positive
Pertamina dan Grab Sepakat Perkuat Ekosistem Kendaraan Listrik Semoga Lancar Ya Kerjasama ini sukses terus https://t.co/WcO4rSrR9m,positive
Pertamina dan Grab Sepakat Perkuat Ekosistem Kendaraan Listrik. Semoga berjalan dengan lancar https://t.co/WcO4rSrR9m,neutral
Uwuu luar biasa! Pertamina dan Grab Sepakat Perkuat Ekosistem Kendaraan Listrik. Semangatt terus https://t.co/iqDIHs6vvj,positive
Wajib kita dukung nih kerja sama Pertamina dan Grab yang Sepakat Perkuat Ekosistem Kendaraan Listrik maju terus!! https://t.co/iqDIHs6vvj,positive
Luarbiasa Pertamina dan Grab Sepakat Perkuat Ekosistem Kendaraan Listrik. Sukses selalu kedepannya ya https://t.co/RFkG1TbwJQ,positive
Mantap!! Pertamina dan Grab Sepakat Perkuat Ekosistem Kendaraan Listrik Moga berjalan lancar kerjasamanya https://t.co/wxOdTI31og,positive
Khusus untuk kendaraan bermotor pemberian insentif dapat dipertimbangkan untuk diberikan kepada kendaraan bermotor listrik berbasis baterai. Sumber : Bappenas @Suharso_M @Jiwamudaindo @BUMN_INABerdaya https://t.co/EBdg1EGKD3,neutral
Pertamina melalui dua anak usahanya Pertamina NRE dan Patra Niaga menjalin kerja sama dengan Grab Indonesia dalam membangun ekosistem kendaraan listrik di Indonesia. https://t.co/Kf9TuDt3Bh,neutral
Pemerintah kian mantap dalam menjalankan komitmen melakukan transisi energi salah satunya dengan program diversifikasi penggunaan BBM ke Kendaraan Bermotor Listrik Berbasis Baterai (KBLBB) dan bahan bakar gas (BBG). https://t.co/9K8kJqfloj,neutral
Dg meningkatnya permintaan masyarakat thdp kendaraan bermotor &amp; perumahan maka besaran insentif yg diberikan hrs dikurangi ️ Khusus utk kendaraan bermotor listrik berbasis baterai pemberian insentif harus dipertimbangkan. @Suharso_M @Jiwamudaindo,neutral
Provinsi Sumatera Selatan mendukung program Kendaraan Bermotor Listrik Berbasis Baterai (KBLBB) hal ini diwujudkan dengan penerbitan Peraturan Gubernur No. 26 Tahun 2021 tentang Penggunaan Kendaraan Bermotor Berbasis Baterai. #PLN #PLNDukungEkosistemKBLBB #KendaraanListrik https://t.co/DqMpVmkqDM,neutral
OJK Beri Insentif Kendaraan Listrik hingga Dirikan Bursa Karbon untuk Dorong Ekonomi Hijau https://t.co/LSKJcG34vx,neutral
@sulthanftr Pendayagunaaan Artificial intelligence untuk menghemat pemakaian energi kendaraan listrik dengan baterai yg diisi PLTN,neutral
Provinsi Sumatera Selatan mendukung program Kendaraan Bermotor Listrik Berbasis Baterai (KBLBB) hal ini diwujudkan dengan penerbitan Peraturan Gubernur No. 26 Tahun 2021 tentang Penggunaan Kendaraan Bermotor Berbasis Baterai. #PLN #PLNDukungEkosistemKBLBB #KendaraanListrik,neutral
Hai Electrizen Mendukung Pemprov Sumsel wujudkan Program KBLBB PLN Operasikan SPKLU Kedua di Palembang. Pengoperasian SPKLU ini dalam rangka membuat ekosistem kendaraan listrik semakin masif. https://t.co/xgaC8p7JRf,neutral
Pertamina dan Grab Sepakat Perkuat Ekosistem Kendaraan Listrik https://t.co/G4HX60K3QW #EnergizingYou #EnergizingYourFuture https://t.co/lToOLiLe57,neutral
Pertamina-Grab kerja sama perkuat ekosistem kendaraan listrik https://t.co/jEznCCqfh8,neutral
DPR: Perbanyak infrastruktur pengisian daya kendaraan listrik https://t.co/AHDKaCIRlq,neutral
Pertamina dan Grab Sepakat Perkuat Ekosistem Kendaraan Listrik mantap good job https://t.co/AYyaPyYv2V,positive
Wow Pertamina dan Grab Sepakat Perkuat Ekosistem Kendaraan Listrik. Semangat utk kerjasama baiknya https://t.co/kfdRUdDOEp,positive
Pertamina dan Grab Sepakat Perkuat Ekosistem Kendaraan Listrik Semoga Lancar Ya Kerjasama ini sukses terus https://t.co/ojrik1OKOV,positive
Pertamina dan Grab Sepakat Perkuat Ekosistem Kendaraan Listrik. Semoga berjalan dengan lancar https://t.co/V4ViNaiI5c,neutral
Uwuu luar biasa! Pertamina dan Grab Sepakat Perkuat Ekosistem Kendaraan Listrik. Semangatt terus https://t.co/q31SHMRgtl,positive
Wajib kita dukung nih kerja sama Pertamina dan Grab yang Sepakat Perkuat Ekosistem Kendaraan Listrik maju terus!! https://t.co/q31SHMRgtl,positive
Luarbiasa Pertamina dan Grab Sepakat Perkuat Ekosistem Kendaraan Listrik. Sukses selalu kedepannya ya https://t.co/2E4ZkgyWUn,positive
kerenn Pertamina dan Grab Sepakat Perkuat Ekosistem Kendaraan Listrik Semoga kerjasama sukses semangat https://t.co/MaD5x7JaY9,positive
Wah mantap!! Pertamina dan Grab Sepakat Perkuat Ekosistem Kendaraan Listrik https://t.co/2E4ZkgyWUn,positive
Mantap!! Pertamina dan Grab Sepakat Perkuat Ekosistem Kendaraan Listrik Moga berjalan lancar kerjasamanya https://t.co/MaD5x7r1K1,positive
Pertamina dan Grab Sepakat Perkuat Ekosistem Kendaraan Listrik https://t.co/55LVz6OOJX #EnergizingYou #EnergizingYourFuture https://t.co/6kfhTlchmF,neutral
Mantap bgt !! Pertamina dan Grab Sepakat Perkuat Ekosistem Kendaraan Listrik Moga berjalan lancar kerjasamanya https://t.co/py1laa5V0s,positive
Pertamina Gandeng Grab Kembangkan Infrastruktur Kendaraan Listrik https://t.co/4FecBZR47u,neutral
Wah mantap euy!! Pertamina dan Grab Sepakat Perkuat Ekosistem Kendaraan Listrik https://t.co/QVSJeN3I23,positive
kerenn Pertamina dan Grab Sepakat Perkuat Ekosistem Kendaraan Listrik Semoga kerjasama berjalan sukses semangat https://t.co/bTv2jP9kIw,positive
Luarbiasa nih Pertamina dan Grab Sepakat Perkuat Ekosistem Kendaraan Listrik. Sukses selalu kedepannya ya https://t.co/I1TjvXjxi1,positive
Khusus untuk kendaraan bermotor pemberian insentif dapat dipertimbangkan untuk diberikan kepada kendaraan bermotor listrik berbasis baterai. @Suharso_M @Jiwamudaindo,neutral
Wajib kita dukung nih kerja sama Pertamina dan Grab yang Sepakat Perkuat Ekosistem Kendaraan Listrik semoga maju terus !! https://t.co/g2rETfDrGK,positive
Uwuu luar biasa! Pertamina dan Grab Sepakat Perkuat Ekosistem Kendaraan Listrik. Semangatt terus yaa https://t.co/HkF31Jn7Kb,positive
Pertamina dan Grab Sepakat Perkuat Ekosistem Kendaraan Listrik. Semoga berjalan dengan lancar nih https://t.co/bEPRMjXsmI,neutral
Pertamina dan Grab Sepakat Perkuat Ekosistem Kendaraan Listrik Semoga Lancar Ya Kerjasama ini sukses terus ya https://t.co/fzCquSwrNn,positive
Wow Pertamina dan Grab Sepakat Perkuat Ekosistem Kendaraan Listrik. Semangat utk kerjasama baiknya. Keren https://t.co/HkF31Jn7Kb,positive
Erick Thohir Bentuk Holding di PLN juga sub holding yg menjalankan bisnis beyond kWh alias di luar bisnis transmisi listrik. Bisnis ini bisa dijalankan mulai dari PLN mobile internet hingga stasiun isi ulang baterai kendaraan listrik. #ErickMajukanPLN https://t.co/yAcBVbZXWe https://t.co/YCh4UFhHBS,neutral
Erick Thohir mengatakan PLN juga harus mempersiapkan diri menyambut perkembangan kendaraan listrik. Menurut Erick PLN memiliki kesempatan besar dalam menjadi penyedia isi ulang baterai kendaraan listrik.. #ErickMajukanPLN https://t.co/Dk3jR7lN1l,neutral
Kabar baik nih Pertamina dan Grab Sepakat Perkuat Ekosistem Kendaraan Listrik Wah keren nih semoga kerjasama ini berjalan dengan lancar https://t.co/QVSJeN3I23,positive
Erick Thohir mengatakan PLN juga harus mempersiapkan diri menyambut perkembangan kendaraan listrik. Menurut Erick PLN memiliki kesempatan besar dalam menjadi penyedia isi ulang baterai kendaraan listrik. #ErickMajukanPLN https://t.co/h9wcAuBIE9,neutral
Erick mengatakan PLN juga harus mempersiapkan diri menyambut perkembangan kendaraan listrik https://t.co/8qSlJJnqoc #ErickMajukanPLN ,neutral
Menurut Erick PLN memiliki kesempatan besar dalam menjadi penyedia isi ulang baterai kendaraan listrik. https://t.co/qTZcp2ZbbY #ErickMajukanPLN ,neutral
PLN Siap Dukung Program Kendaraan Motor Listrik https://t.co/mFA2Fnv2de,neutral
Pertamina dan Grab Sepakat Perkuat Ekosistem Kendaraan Listrik https://t.co/29VG27xQpp,neutral
Pemerintah Diminta Pakai Kendaraan Listrik buat Contoh untuk Masyarakat https://t.co/7ut1eTCYbP,neutral
Pemerintah Diminta Pakai Kendaraan Listrik buat Contoh untuk Masyarakat https://t.co/1VeTFsq1e9,neutral
#MostPopuler Pemerintah Diminta Pakai Kendaraan Listrik buat Contoh untuk Masyarakat https://t.co/L0ozQ21kEk,neutral
Pemerintah Diminta Pakai Kendaraan Listrik buat Contoh untuk Masyarakat https://t.co/GTqdJNBALH,neutral
Pertamina dan Grab Sepakat Perkuat Ekosistem Kendaraan Listrik Wah keren nih semoga kerjasama ini berjalan dengan lancar https://t.co/bPTSvZfK73,positive
Pertamina dan Grab Kerja Sama Perkuat Ekosistem Kendaraan Listrik Lengkap dengan Baterainya https://t.co/1UIPieQENd https://t.co/fiBg8ve7bq,neutral
Pertamina dan Grab Sepakat Perkuat Ekosistem Kendaraan Listrik. Semoga berjalan dengan lancar https://t.co/twfebtZjz9,neutral
Uwuu luar biasa! Pertamina dan Grab Sepakat Perkuat Ekosistem Kendaraan Listrik. Semangatt terus https://t.co/PLg3A17ntd,positive
Wajib kita dukung nih kerja sama Pertamina dan Grab yang Sepakat Perkuat Ekosistem Kendaraan Listrik maju terus!! https://t.co/PLg3A17ntd,positive
Luarbiasa Pertamina dan Grab Sepakat Perkuat Ekosistem Kendaraan Listrik. Sukses selalu kedepannya ya https://t.co/WV06uoqy8A,positive
kerenn Pertamina dan Grab Sepakat Perkuat Ekosistem Kendaraan Listrik Semoga kerjasama sukses semangat https://t.co/oDC3N3QEPO,positive
Wah mantap!! Pertamina dan Grab Sepakat Perkuat Ekosistem Kendaraan Listrik https://t.co/WV06uoqy8A,positive
Mantap!! Pertamina dan Grab Sepakat Perkuat Ekosistem Kendaraan Listrik Moga berjalan lancar kerjasamanya https://t.co/oDC3N3QEPO,positive
Mantap!! Pertamina dan Grab Sepakat Perkuat Ekosistem Kendaraan Listrik Moga berjalan lancar kerjasamanya https://t.co/WPzLjGTuwV,positive
Wah mantap!! Pertamina dan Grab Sepakat Perkuat Ekosistem Kendaraan Listrik https://t.co/bPTSvZfK73,positive
kerenn Pertamina dan Grab Sepakat Perkuat Ekosistem Kendaraan Listrik Semoga kerjasama sukses semangat https://t.co/RTB0Vv5gFn,positive
Luarbiasa Pertamina dan Grab Sepakat Perkuat Ekosistem Kendaraan Listrik. Sukses selalu kedepannya ya https://t.co/07FBPn6ecO,positive
Wajib kita dukung nih kerja sama Pertamina dan Grab yang Sepakat Perkuat Ekosistem Kendaraan Listrik maju terus!! https://t.co/GCpiFKntwt,positive
Uwuu luar biasa! Pertamina dan Grab Sepakat Perkuat Ekosistem Kendaraan Listrik. Semangatt terus https://t.co/GCpiFKntwt,positive
Pertamina dan Grab Sepakat Perkuat Ekosistem Kendaraan Listrik. Semoga berjalan dengan lancar https://t.co/QCS93rxrre,neutral
Pertamina dan Grab Sepakat Perkuat Ekosistem Kendaraan Listrik Semoga Lancar Ya Kerjasama ini sukses terus https://t.co/QCS93rxrre,positive
Wow Pertamina dan Grab Sepakat Perkuat Ekosistem Kendaraan Listrik. Semangat utk kerjasama baiknya https://t.co/gfIupOLbmb,positive
Pertamina dan Grab Sepakat Perkuat Ekosistem Kendaraan Listrik mantap good job https://t.co/jA9LgCdeSi,positive
Pertamina dan Grab Sepakat Perkuat Ekosistem Kendaraan Listrik https://t.co/3ARodmbR4C #EnergizingYou #EnergizingYourFuture https://t.co/oQItl3kqzZ,neutral
Pertamina dan Grab Sepakat Perkuat Ekosistem Kendaraan Listrik https://t.co/QCS93rxrre #EnergizingYou #EnergizingYourFuture https://t.co/sCreIiULEl,neutral
Pertamina-Grab kerja sama perkuat ekosistem kendaraan listrik https://t.co/SVc56JSXUO,neutral
Wah mantap!! Pertamina dan Grab Sepakat Perkuat Ekosistem Kendaraan Listrik https://t.co/RFkG1TszLQ,positive
Pertamina-Grab kerja sama perkuat ekosistem kendaraan listrik https://t.co/2gdy7CggSG,neutral
Pertamina dan Grab Sepakat Perkuat Ekosistem Kendaraan Listrik https://t.co/EzAnZLnHdo #EnergizingYou #EnergizingYourFuture https://t.co/gBxT98NPr2,neutral
Kendaraan listrik naik kelas? Menurut kalian gimana nih Sobat E-Volts? #EvoltsM1 #caraefektifbuatngirit https://t.co/mkNhAq7XVe,neutral
Pertamina dan Grab sepakat perkuat ekosistem kendaraan listrik - ANTARA News Bengkulu https://t.co/TxciV9Yh2b,neutral
@QuiteTwittard @laziovau @KompasTV kalo sawit mau dimanfaatkan buat biodiesel skrg udah mulai peralihan ke listrik. dan di europe bahkan di India aja kendaraan mesin diesel sudah mulai dibatasi. btw mesin diesel commonrail macam fortuner dan pajero keluaran baru gabisa minum bio harus pake dex.,neutral
@NamanyaDagang Katanyaa kendaraan listrik ko ngirit bengsin bgstttt wkwkwkwkkw,negative
DPR: Perbanyak infrastruktur pengisian daya kendaraan listrik https://t.co/cunMJkfB7J,neutral
(5) Jambi(19/1/2022) Kunjungan ke Bandara Sultan Thaha Jambi untuk dukungan Gerakan Nasional Bangga Buatan Indonesia (Germas BBI) sekaligus kampanye kendaraan listrik. https://t.co/k7WpjyVtaz,neutral
@___wildbornean @NamanyaDagang Kendaraan listrik pake eco wkwk,neutral
Apresiasi Touring Mobil Listrik Aleg PKS: Kendaraan Konvensional Tetap Dominasi Penjualan Indonesia https://t.co/gtWyuD1Vtg lewat @FPKSDPRRI | @PKSejahtera #fraksipksdprri #bersamamelayanirakyat #pksawasikabinet #pkspelayanrakyat ~ #toriqhidayat,neutral
Honda Gandeng Perusahaan AS untuk Pengembangan Baterai Kendaraan Listrik https://t.co/RaWvCt6wVo #TempoOtomotif,neutral
@ariestarico2 @_pln_id Gak sabar nungguin kendaraan listrik di kota ku,positive
Kolaborasi Hyundai dengan IonQ ciptakan baterai yang efisien - Hyundai secara resmi telah bekerjasama dengan Quantum Computing Whizzes yang akan menghasilkan sebuah baterai yang akan lebih efisien untuk kendaraan listrik yang dimiliki Hyundai. Dalam hal https://t.co/7WiYHUhll6 https://t.co/sPj3hvOAz3,neutral
@I0_olI @meitag1 @Dennysiregar7 Pusat bisnis tetap dijakarta disana hanya tempat pemerintahan dan diplomat aja pun disana kendaraan non listrik ngga ada berkeliaran semua transortasi pake listrik mobilitas dominan jalan kaki ,neutral
Menhub Minta Instansi Pemerintah Gunakan Kendaraan Listrik https://t.co/VCWHFUicaq,neutral
Yg lain udah mulai ngembangin kendaraan listrik disini merk sendiri ga punya,neutral
Pemerintah terus mendorong pemanfaatan kendaraan konvensional untuk dikonversi menjadi berbahan bakar listrik. Pengembangan perangkat konversi akan sekaligus melecut tumbuhnya usaha mikro kecil dan menengah. #Ekonomi #AdadiKompas https://t.co/ZyINmLEAmJ,neutral
@NgkongRoses @_pln_id Mari beralih ke kendaraan listrik,neutral
@NgkongRoses @_pln_id Pengguna kendaraan listrik udah gak khawatir lagi ni,positive
New post: Abdul Kholik DPD RI : Kendaraan Listrik Semakin Mendesak Bagi Daerah https://t.co/y8ivpDweFV,neutral
Gernas BBI Diluncurkan di Bandara Sultan Thaha Jambi Ada Kampanye Kendaraan Listrik https://t.co/9K4a29ozJu,neutral
@AirinAirin_NZ @_pln_id siap-sap pindah keera kendaraan listrik,neutral
@AirinAirin_NZ @_pln_id PLN luar biasa pembangunan SPKLU mulai menyebar dibeberapa wilayah ekosistem kendaraan listrik terlihat cepat perkembangannya ,neutral
Lapor lur ada longsor di dekat bukit bintang pohon mengenai tiang listrik menyebabkan kabel listrik melintang ke jalan. Macet lumayan panjang dari atas maupun bawah. Mohon berhati2 terutama kendaraan besar seperti bus dan truk belum bisa lewat per 20.55 wib https://t.co/MGLf6CPIWj,neutral
Direktur Bisnis Regional Sulawesi Maluku Papua dan Nusa Tenggara (Sulmapana) PLN Adi Priyanto mengatakan pihaknya berkomitmen penuh untuk mengambil peran utama dalam mewujudkan akselerasi penyediaan infrastruktur pengisian ulang kendaraan listrik. #TransisiEnergiJokowi,neutral
PLN melakukan peresmian serentak 10 Stasiun Pengisian Kendaraan Listrik Umum (SPKLU) di Sulawesi Maluku Nusa Tenggara dan Papua. Hal ini diharapkan dapat mempercepat terwujudnya ekosistem kendaraan listrik di Tanah Air. #TransisiEnergiJokowi https://t.co/u1NOBwbREi,neutral
@kesittt PLN bersama KPRI uji coba langsung rute jarak tempuh cukup jauh kendaraan listrik aman ,neutral
@AirinAirin_NZ @_pln_id Mantap... Indonesia menuju ekosistem kendaraan bermotor listrik bisa cepat terwujud... Keren..,positive
@NgkongRoses @_pln_id PLN UID Lampung fokus bangun SPKLU di rest area jalan tol Lampung dukung kendaraan listrik,neutral
@ariestarico2 @_pln_id Gak sabar pengen liat kendaraan listrik lalu lalang..,negative
@kesittt optimis akan banyak pengguna kendaraan listrik karena ini ramah lingkungan,positive
Luhut Pandjaitan : Gernas BBI Tampilkan Kendaraan Listrik Dukung Presidensi G20 https://t.co/zhULU34NDV,neutral
@NgkongRoses @_pln_id kemudahan bagi paran Pengguna kendaraan listrik,neutral
Ga pernah berenti berinovasi is the key! Btw gue penasaran bgt sama kendaraan listrik. Ini tuh motor ya yg dimaksud? Kalian udah ada yg coba kendaraan listriknya Gojek?,neutral
Tahun 2021 Hyundai Dominasi 87 3 Persen Pasar Kendaraan Listrik Berbasis Baterai di Indonesia: Mobitekno PT Hyundai Motors Indonesia (HMID) kembali membuktikan kepemimpinannya di industri [ ] https://t.co/7UqjKlp1LU,neutral
Komitmen Lakukan Transformasi Energi Herman Deru Resmikan Stasiun Pengisian Kendaraan Listrik https://t.co/WjxglMAxjj,neutral
Komitmen Lakukan Transformasi Energi Herman Deru Resmikan Stasiun Pengisian Kendaraan Listrik https://t.co/WjxglMB58R via @Indopolitika,neutral
Pemerintah Kota Surakarta Jawa Tengah memastikan operasional kendaraan wisata berbasis listrik tidak menyalahi aturan lalu lintas (lalin) salah satunya dengan berupaya menyiapkan infrastruktur berupa marka di jalan raya. https://t.co/Azvh4Kv3qE,neutral
@kesittt Semoga yabg diharapkan tercapai pengin juga sih beralih ke kendaraan listrik,neutral
@Prabu_dasamuka @_pln_id @kemenhub151 @setengahmalass Semoga masyarakat makin tertarik dengan kendaraan listrik,positive
@Marbot_Udien @_pln_id @ngalap1berkah @03__nakula @Cah_Beler @Cah_Kalongan1 @Lembayung071 keren ni tur kendaraan listrik di Bandarlampung.,positive
@Prabu_dasamuka @_pln_id @kemenhub151 @setengahmalass Segera beralih ke kendaraan listrik nih,negative
@soen_cak @_pln_id mantap nie PLN terus tambah SPKLU untuk mempercepat ekosistem kendaraan listrik di Indonesia,positive
@ariestarico2 @_pln_id Semoga bisa beralih ke kendaraan listrik,neutral
@NgkongRoses @_pln_id Lampung bangkit mendukung ekosistem kendaraan bermotor listrik... Keren ,positive
@beritaraya_ @Marbot_Udien @_pln_id @ngalap1berkah @03__nakula @Cah_Beler @Cah_Kalongan1 @Lembayung071 Semoga meningkatkan minat masyarakat akan penggunaan kendaraan bermotor listrik di tanah air,neutral
@soen_cak @_pln_id Segera berpindah ke kendaraan bermotor listrik...agar tingkat polusi di Indonesia bisa semakin berkurang..,neutral
Gernas BBI dan kampanye kendaraan listrik di Jambi https://t.co/zchyPN4h5H,neutral
Perusahaan Listrik Negara (PLN) siap mendorong penyediaan infrastruktur dan kemudahan untuk memenuhi kebutuhan pemilik kendaraan listrik. Termasuk salah satunya di tanah Papua. https://t.co/Y3gHwrdUNE https://t.co/R1t3EJaqQ0,neutral
